Order_ID,Customer_ID,Product_ID,Order_Date,Shipping_Date,Quantity,Sales,Profit,Discount,Payment_Mode,Order_Status,Rating
102888,1314,582,2025-01-01,2025-01-06,5,17672.48,-702.52,20,UPI,Delivered,4.0
102889,1375,513,2026-01-13,2026-01-20,5,25220.07,7095.07,10,UPI,Delivered,5.0
102890,1791,502,2026-03-11,2026-03-12,1,6019.62,1638.62,5,Net Banking,Delivered,4.0
102891,1128,548,2026-03-03,2026-03-06,2,6762.46,1378.46,10,Cash,Returned,2.0
102892,1897,579,2024-06-17,2024-06-24,5,22772.8,4427.8,20,Net Banking,Delivered,5.0
102893,1645,527,2025-03-23,2025-03-26,1,2742.12,-109.88,30,Cash,Delivered,5.0
102894,1676,594,2025-07-23,2025-07-24,5,26455.19,5850.19,15,Cash,Delivered,4.0
102895,1554,516,2024-01-18,2024-01-25,1,6919.9,2159.9,0,UPI,Delivered,4.0
102896,1873,560,2026-06-06,2026-06-12,3,14778.02,3384.02,5,Net Banking,Delivered,5.0
102897,1102,552,2024-05-09,2024-05-16,5,18929.6,2519.6,0,Card,Delivered,4.0
102898,1675,505,2025-02-23,2025-03-02,4,19227.96,2475.96,10,Card,Delivered,5.0
102899,1219,548,2024-06-28,2024-06-29,5,13149.22,-310.78,30,UPI,Delivered,5.0
102900,1837,595,2024-08-15,2024-08-22,3,3448.01,787.01,15,Card,Cancelled,
102901,1230,559,2025-12-28,2025-12-29,2,2987.16,203.16,15,Card,Delivered,5.0
102902,1058,559,2024-04-09,2024-04-11,5,6150.02,-809.98,30,Cash,Delivered,5.0
102903,1415,554,2024-09-02,2024-09-09,4,1536.13,28.13,20,UPI,Delivered,4.0
102904,1573,569,2024-11-26,2024-11-29,4,21283.85,6107.85,10,Net Banking,Delivered,4.0
102905,1515,592,2025-07-11,2025-07-18,3,3251.0,677.0,5,Net Banking,Delivered,5.0
102906,1525,559,2025-09-09,2025-09-13,5,6150.02,-809.98,30,Net Banking,Delivered,4.0
102907,1186,550,2025-06-16,2025-06-21,5,3396.0,661.0,15,UPI,Delivered,4.0
102908,1144,519,2024-12-05,2024-12-09,4,12194.47,1294.47,5,UPI,Delivered,5.0
102909,1214,598,2024-02-14,2024-02-15,4,20206.08,2986.08,10,Cash,Delivered,5.0
102910,1853,595,2025-03-04,2025-03-10,5,6760.8,2325.8,0,UPI,Delivered,5.0
102911,1272,564,2025-01-01,2025-01-03,1,4104.88,491.88,20,UPI,Delivered,5.0
102912,1170,588,2025-09-20,2025-09-22,5,14249.4,499.4,15,Net Banking,Delivered,4.0
102913,1976,520,2025-05-25,2025-06-01,2,8060.0,2146.0,10,Card,Delivered,5.0
102914,1146,548,2025-11-22,2025-11-24,2,5259.69,-124.31,30,UPI,Delivered,4.0
102915,1866,600,2025-06-08,2025-06-09,1,1049.01,301.01,10,UPI,Delivered,5.0
102916,1496,524,2026-01-07,2026-01-10,3,15969.21,4344.21,5,Card,Returned,2.0
102917,1086,586,2024-12-01,2024-12-06,3,15873.98,1548.98,10,Card,Delivered,5.0
102918,1847,556,2024-01-30,2024-02-03,2,6789.92,825.92,15,UPI,Delivered,4.0
102919,1777,548,2024-06-17,2024-06-20,4,15027.68,4259.68,0,UPI,Delivered,5.0
102920,1664,581,2024-05-27,2024-06-01,3,5132.15,-816.85,30,Cash,Delivered,4.0
102921,1373,519,2026-05-18,2026-05-19,3,6739.05,-1435.95,30,Card,Delivered,5.0
102922,1705,520,2024-08-19,2024-08-20,3,13433.34,4562.34,0,UPI,Delivered,4.0
102923,1588,501,2024-07-07,2024-07-13,5,1305.12,285.12,20,Card,Delivered,4.0
102924,1167,533,2024-06-09,2024-06-14,2,11115.82,2473.82,5,Card,Delivered,4.0
102925,1860,509,2026-02-26,2026-02-28,1,813.78,155.78,10,Net Banking,Delivered,5.0
102926,1905,550,2025-01-26,2025-01-31,2,1358.4,264.4,15,UPI,Delivered,5.0
102927,1835,526,2024-05-09,2024-05-16,3,18977.79,4661.79,0,Net Banking,Returned,1.0
102928,1837,503,2025-08-23,2025-08-25,5,39246.85,14561.85,0,Net Banking,Delivered,5.0
102929,1101,588,2024-01-08,2024-01-10,2,6705.6,1205.6,0,UPI,Delivered,5.0
102930,1436,567,2025-08-13,2025-08-15,2,10598.07,3332.07,5,Card,Delivered,4.0
102931,1831,586,2024-03-27,2024-04-01,1,5879.25,1104.25,0,Card,Delivered,4.0
102932,1139,557,2025-10-25,2025-10-28,4,3026.84,922.84,0,UPI,Delivered,4.0
102933,1132,517,2026-01-02,2026-01-08,3,11779.42,-214.58,30,UPI,Delivered,5.0
102934,1506,587,2025-09-06,2025-09-09,1,2270.39,-521.61,30,Net Banking,Delivered,5.0
102935,1982,504,2024-05-26,2024-05-28,1,2220.16,480.16,10,Net Banking,Delivered,4.0
102936,1477,530,2024-08-10,2024-08-12,2,11535.12,1863.12,0,Card,Returned,2.0
102937,1133,600,2026-03-11,2026-03-16,1,1049.01,301.01,10,Card,Delivered,4.0
102938,1790,596,2026-05-07,2026-05-09,4,20343.2,4335.2,0,UPI,Delivered,4.0
102939,1736,566,2026-02-14,2026-02-17,2,3051.79,-476.21,30,Cash,Delivered,5.0
102940,1937,547,2025-11-17,2025-11-21,4,11417.61,2685.61,15,UPI,Returned,2.0
102941,1248,587,2024-12-18,2024-12-20,4,9081.58,-2086.42,30,UPI,Delivered,5.0
102942,1425,573,2026-03-13,2026-03-18,2,289.23,3.23,20,UPI,Delivered,5.0
102943,1662,592,2025-07-14,2025-07-15,4,3193.96,-238.04,30,UPI,Delivered,5.0
102944,1152,505,2024-05-15,2024-05-17,1,3738.77,-449.23,30,Card,Delivered,5.0
102945,1063,552,2025-03-28,2025-03-29,4,10600.58,-2527.42,30,UPI,Delivered,5.0
102946,1730,511,2024-09-08,2024-09-10,2,11829.02,3565.02,5,UPI,Delivered,4.0
102947,1029,519,2024-06-08,2024-06-09,2,5455.42,5.42,15,UPI,Delivered,5.0
102948,1984,542,2025-06-08,2025-06-11,4,3664.19,1184.19,5,UPI,Delivered,4.0
102949,1001,595,2024-06-04,2024-06-09,3,3853.66,1192.66,5,Card,Delivered,4.0
102950,1102,556,2025-04-09,2025-04-16,3,11383.1,2437.1,5,Cash,Delivered,5.0
102951,1563,552,2024-06-01,2024-06-08,2,5300.29,-1263.71,30,UPI,Delivered,4.0
102952,1222,556,2024-12-18,2024-12-23,5,16974.8,2064.8,15,Cash,Delivered,4.0
102953,1656,560,2026-02-12,2026-02-17,3,15555.81,4161.81,0,Net Banking,Delivered,5.0
102954,1060,579,2025-05-23,2025-05-27,3,13663.68,2656.68,20,Net Banking,Delivered,5.0
102955,1952,501,2025-06-20,2025-06-22,1,326.28,122.28,0,Net Banking,Delivered,4.0
102956,1999,527,2026-04-14,2026-04-18,3,11164.33,2608.33,5,UPI,Delivered,4.0
102957,1438,543,2025-03-31,2025-04-07,2,4392.63,326.63,10,UPI,Delivered,4.0
102958,1375,539,2024-10-13,2024-10-16,3,15217.8,3511.8,5,Card,Returned,1.0
102959,1197,548,2026-05-04,2026-05-07,4,13524.91,2756.91,10,Card,Delivered,4.0
102960,1194,563,2025-02-24,2025-02-27,5,5589.43,1449.43,15,UPI,Delivered,5.0
102961,1079,569,2024-10-12,2024-10-19,5,26604.81,7634.81,10,UPI,Delivered,5.0
102962,1874,583,2025-02-20,2025-02-26,2,9943.76,1795.76,10,UPI,Delivered,5.0
102963,1406,510,2025-08-04,2025-08-08,3,4431.16,378.16,15,UPI,Delivered,4.0
102964,1816,560,2026-04-18,2026-04-24,1,4407.48,609.48,15,Net Banking,Delivered,5.0
102965,1888,586,2025-12-29,2026-01-02,2,9406.8,-143.2,20,Card,Returned,2.0
102966,1173,596,2025-09-20,2025-09-24,5,24157.55,4147.55,5,Net Banking,Delivered,5.0
102967,1074,565,2024-03-15,2024-03-17,5,1583.85,508.85,0,Card,Delivered,5.0
102968,1662,548,2024-01-05,2024-01-07,2,7138.15,1754.15,5,Card,Delivered,5.0
102969,1659,527,2026-05-27,2026-06-02,1,3525.58,673.58,10,Card,Delivered,5.0
102970,1913,554,2025-04-19,2025-04-26,2,864.07,110.07,10,Card,Delivered,5.0
102971,1159,587,2024-02-23,2024-02-27,1,3081.25,289.25,5,UPI,Delivered,5.0
102972,1282,572,2024-10-26,2024-10-30,5,2386.19,-518.81,30,Cash,Delivered,5.0
102973,1552,591,2026-03-03,2026-03-05,2,5322.78,488.78,15,Card,Delivered,5.0
102974,1598,573,2025-08-04,2025-08-10,3,488.08,59.08,10,Card,Delivered,5.0
102975,1666,551,2026-02-23,2026-03-01,4,19125.28,6837.28,0,UPI,Delivered,5.0
102976,1618,582,2024-05-23,2024-05-30,5,18777.01,402.01,15,Cash,Delivered,4.0
102977,1615,584,2026-03-23,2026-03-30,2,2150.6,418.6,0,Net Banking,Delivered,5.0
102978,1284,577,2026-01-07,2026-01-13,5,29072.3,8127.3,10,UPI,Delivered,4.0
102979,1477,564,2024-09-16,2024-09-23,5,24372.72,6307.72,5,UPI,Delivered,5.0
102980,1959,524,2025-04-07,2025-04-13,5,23813.73,4438.73,15,UPI,Delivered,5.0
102981,1207,533,2025-12-08,2025-12-13,5,24864.33,3259.33,15,UPI,Delivered,5.0
102982,1811,556,2024-07-30,2024-08-03,1,3594.66,612.66,10,Cash,Delivered,4.0
102983,1667,535,2025-03-21,2025-03-26,2,11474.7,4168.7,0,UPI,Delivered,4.0
102984,1703,507,2025-08-04,2025-08-10,1,1954.75,647.75,0,Card,Delivered,4.0
102985,1282,553,2026-02-20,2026-02-27,1,2525.19,-10.81,20,Net Banking,Delivered,4.0
102986,1879,545,2026-06-14,2026-06-15,1,4264.17,1467.17,0,UPI,Delivered,4.0
102987,1064,538,2024-12-19,2024-12-26,5,15067.71,-2052.29,30,UPI,Delivered,5.0
102988,1691,571,2026-06-17,2026-06-18,2,7616.62,1134.62,20,Net Banking,Delivered,5.0
102989,1334,578,2026-01-22,2026-01-23,3,10155.97,2904.97,10,UPI,Delivered,4.0
102990,1530,566,2024-09-04,2024-09-05,3,5558.62,266.62,15,UPI,Delivered,5.0
102991,1836,583,2024-08-06,2024-08-13,3,15744.28,3522.28,5,UPI,Delivered,5.0
102992,1077,520,2025-10-23,2025-10-25,4,16120.01,4292.01,10,UPI,Delivered,4.0
102993,1769,566,2024-02-13,2024-02-18,1,2179.85,415.85,0,UPI,Delivered,5.0
102994,1217,556,2024-10-15,2024-10-19,1,3394.96,412.96,15,UPI,Delivered,5.0
102995,1424,531,2024-04-03,2024-04-08,1,5091.43,1098.43,5,Card,Delivered,5.0
102996,1002,572,2025-02-18,2025-02-23,5,2386.19,-518.81,30,Card,Delivered,5.0
102997,1452,518,2024-04-15,2024-04-19,1,5879.11,1727.11,0,UPI,Delivered,5.0
102998,1359,573,2026-03-29,2026-04-03,4,723.08,151.08,0,Net Banking,Delivered,5.0
102999,1636,591,2025-01-29,2025-02-02,3,7514.52,263.52,20,Card,Delivered,5.0
103000,1026,588,2024-06-12,2024-06-16,1,2849.88,99.88,15,Net Banking,Delivered,5.0
103001,1501,504,2024-12-06,2024-12-11,2,4440.33,960.33,10,Card,Delivered,4.0
103002,1244,512,2025-08-25,2025-08-28,4,11257.06,2285.06,10,UPI,Delivered,4.0
103003,1105,534,2025-01-08,2025-01-10,2,3671.68,415.68,20,Card,Delivered,5.0
103004,1133,561,2024-10-16,2024-10-18,4,10147.2,515.2,15,Cash,Delivered,4.0
103005,1671,534,2025-12-18,2025-12-22,3,5507.52,623.52,20,Card,Delivered,5.0
103006,1152,562,2024-10-01,2024-10-05,4,19103.55,15.55,20,UPI,Delivered,5.0
103007,1105,526,2026-06-14,2026-06-21,2,12651.86,3107.86,0,UPI,Delivered,5.0
103008,1224,567,2026-04-25,2026-04-29,2,9482.48,2216.48,15,Card,Delivered,5.0
103009,1100,507,2025-10-24,2025-10-26,3,5277.82,1356.82,10,Card,Delivered,4.0
103010,1137,558,2024-03-03,2024-03-05,3,473.93,98.93,5,UPI,Delivered,4.0
103011,1133,528,2024-04-19,2024-04-21,1,3643.96,-27.04,20,Cash,Delivered,4.0
103012,1027,546,2025-07-02,2025-07-07,4,8702.49,1162.49,5,Card,Delivered,5.0
103013,1379,575,2026-02-22,2026-03-01,2,3284.22,302.22,20,Cash,Delivered,5.0
103014,1917,591,2026-03-23,2026-03-27,4,10645.57,977.57,15,UPI,Delivered,5.0
103015,1242,527,2026-06-18,2026-06-25,5,17627.9,3367.9,10,Card,Delivered,4.0
103016,1434,510,2025-10-30,2025-11-04,4,6603.3,1199.3,5,UPI,Delivered,5.0
103017,1827,518,2024-03-25,2024-03-27,1,5879.11,1727.11,0,UPI,Delivered,5.0
103018,1930,582,2024-07-17,2024-07-20,3,11266.21,241.21,15,UPI,Delivered,5.0
103019,1968,571,2026-01-26,2026-02-01,4,13329.09,365.09,30,UPI,Delivered,5.0
103020,1721,557,2025-09-25,2025-10-02,4,3026.84,922.84,0,Card,Delivered,5.0
103021,1944,503,2025-01-20,2025-01-23,5,33359.82,8674.82,15,Net Banking,Delivered,4.0
103022,1453,592,2025-02-20,2025-02-23,1,912.56,54.56,20,Card,Delivered,5.0
103023,1088,527,2024-08-28,2024-08-30,3,10576.74,2020.74,10,UPI,Delivered,5.0
103024,1144,568,2024-06-14,2024-06-21,3,12372.11,1794.11,5,UPI,Cancelled,
103025,1642,595,2025-12-30,2026-01-02,2,2298.67,524.67,15,UPI,Delivered,5.0
103026,1795,591,2026-05-07,2026-05-08,5,15655.25,3570.25,0,Card,Delivered,4.0
103027,1654,522,2024-01-14,2024-01-18,1,2404.68,276.68,10,UPI,Delivered,5.0
103028,1981,540,2024-02-21,2024-02-28,1,2544.65,210.65,10,UPI,Delivered,5.0
103029,1242,595,2024-12-02,2024-12-03,1,1352.16,465.16,0,Cash,Delivered,5.0
103030,1251,527,2025-03-05,2025-03-06,1,3133.85,281.85,20,Card,Delivered,5.0
103031,1436,554,2026-01-04,2026-01-06,3,1224.1,93.1,15,Net Banking,Delivered,5.0
103032,1132,547,2026-05-24,2026-05-26,2,6044.62,1678.62,10,UPI,Delivered,5.0
103033,1464,538,2025-05-18,2025-05-19,5,20449.04,3329.04,5,Card,Delivered,5.0
103034,1676,595,2024-04-03,2024-04-10,3,3448.01,787.01,15,Card,Delivered,5.0
103035,1087,512,2025-02-27,2025-03-05,4,11257.06,2285.06,10,UPI,Delivered,4.0
103036,1507,563,2026-06-16,2026-06-18,1,1117.89,289.89,15,UPI,Delivered,5.0
103037,1174,555,2025-01-08,2025-01-10,5,19763.47,5638.47,5,UPI,Delivered,5.0
103038,1818,573,2025-08-29,2025-08-31,4,506.16,-65.84,30,Net Banking,Delivered,4.0
103039,1560,540,2025-12-06,2025-12-12,2,5654.78,986.78,0,UPI,Delivered,5.0
103040,1937,558,2025-11-13,2025-11-19,4,665.16,165.16,0,Card,Delivered,5.0
103041,1513,511,2024-12-12,2024-12-15,2,11829.02,3565.02,5,Cash,Delivered,4.0
103042,1783,579,2024-07-26,2024-08-01,1,3985.24,316.24,30,UPI,Delivered,4.0
103043,1160,585,2025-03-06,2025-03-13,2,5568.66,900.66,15,Net Banking,Delivered,5.0
103044,1339,589,2026-04-11,2026-04-12,1,7182.79,2215.79,0,UPI,Delivered,4.0
103045,1178,584,2026-04-20,2026-04-25,5,5107.68,777.68,5,UPI,Delivered,5.0
103046,1646,578,2024-01-04,2024-01-11,3,9027.53,1776.53,20,Card,Returned,1.0
103047,1658,570,2024-08-24,2024-08-27,3,14305.14,2482.14,0,Card,Delivered,5.0
103048,1578,560,2024-07-03,2024-07-08,1,4148.22,350.22,20,UPI,Delivered,4.0
103049,1340,599,2024-08-13,2024-08-19,4,19607.46,2979.46,15,UPI,Delivered,4.0
103050,1095,514,2024-06-23,2024-06-28,1,4043.4,318.4,20,Cash,Delivered,4.0
103051,1177,590,2025-11-21,2025-11-27,4,13927.26,2883.26,20,Net Banking,Delivered,5.0
103052,1058,537,2025-08-08,2025-08-11,4,7573.22,505.22,30,Net Banking,Cancelled,
103053,1803,577,2026-05-17,2026-05-18,3,13567.07,1000.07,30,Net Banking,Delivered,5.0
103054,1385,524,2024-03-31,2024-04-01,3,11766.78,141.78,30,Net Banking,Delivered,4.0
103055,1887,588,2024-09-07,2024-09-08,5,14249.4,499.4,15,UPI,Delivered,4.0
103056,1991,562,2025-05-30,2025-06-02,2,11939.72,2395.72,0,Card,Delivered,5.0
103057,1782,585,2024-05-23,2024-05-29,4,10482.18,1146.18,20,Card,Delivered,5.0
103058,1363,554,2024-12-30,2025-01-05,1,336.03,-40.97,30,UPI,Delivered,5.0
103059,1289,511,2025-12-07,2025-12-14,1,4980.64,848.64,20,Net Banking,Delivered,4.0
103060,1986,595,2025-11-04,2025-11-09,5,6422.76,1987.76,5,Card,Delivered,4.0
103061,1709,561,2025-11-11,2025-11-17,3,8953.41,1729.41,0,Net Banking,Delivered,5.0
103062,1889,511,2026-03-12,2026-03-18,2,10583.86,2319.86,15,UPI,Delivered,4.0
103063,1544,559,2025-03-11,2025-03-15,4,5974.31,406.31,15,UPI,Delivered,5.0
103064,1521,544,2025-12-17,2025-12-23,2,5047.81,723.81,15,UPI,Delivered,4.0
103065,1131,554,2026-04-16,2026-04-19,2,912.08,158.08,5,Card,Delivered,5.0
103066,1688,536,2026-01-01,2026-01-06,5,8241.0,1691.0,0,UPI,Delivered,5.0
103067,1446,563,2024-11-21,2024-11-26,5,6575.8,2435.8,0,Card,Delivered,4.0
103068,1923,542,2025-04-21,2025-04-23,4,3471.34,991.34,10,UPI,Returned,2.0
103069,1092,562,2024-01-26,2024-01-31,2,9551.78,7.78,20,UPI,Delivered,5.0
103070,1929,507,2024-01-31,2024-02-01,3,5864.25,1943.25,0,Cash,Delivered,4.0
103071,1819,557,2025-01-31,2025-02-03,4,2421.47,317.47,20,Cash,Delivered,5.0
103072,1015,573,2024-05-22,2024-05-27,3,460.96,31.96,15,Card,Delivered,4.0
103073,1727,538,2024-03-23,2024-03-29,1,3874.55,450.55,10,Net Banking,Delivered,4.0
103074,1579,516,2025-01-04,2025-01-11,1,6919.9,2159.9,0,UPI,Delivered,4.0
103075,1009,600,2025-12-21,2025-12-27,2,1864.91,368.91,20,UPI,Returned,2.0
103076,1383,593,2025-04-19,2025-04-20,2,3091.34,-518.66,30,UPI,Delivered,4.0
103077,1095,597,2024-05-06,2024-05-07,2,7999.51,1767.51,10,Card,Delivered,4.0
103078,1416,581,2026-05-05,2026-05-11,1,2077.3,94.3,15,Cash,Delivered,5.0
103079,1997,502,2025-02-15,2025-02-21,5,28513.98,6608.98,10,UPI,Delivered,4.0
103080,1168,528,2024-07-12,2024-07-16,5,21636.01,3281.01,5,UPI,Delivered,5.0
103081,1227,564,2024-06-21,2024-06-22,1,4361.44,748.44,15,UPI,Delivered,4.0
103082,1768,590,2024-09-24,2024-10-01,2,7398.86,1876.86,15,UPI,Delivered,5.0
103083,1282,501,2026-04-04,2026-04-09,4,1174.61,358.61,10,Card,Delivered,5.0
103084,1693,504,2024-10-22,2024-10-23,3,6290.47,1070.47,15,Net Banking,Delivered,5.0
103085,1698,553,2026-02-19,2026-02-22,3,8049.05,441.05,15,Cash,Returned,2.0
103086,1038,594,2025-11-25,2025-12-02,4,22409.1,5925.1,10,Cash,Delivered,4.0
103087,1663,567,2026-03-18,2026-03-20,3,11713.65,814.65,30,UPI,Delivered,5.0
103088,1311,555,2024-12-04,2024-12-10,1,3744.66,919.66,10,Card,Delivered,5.0
103089,1398,559,2025-07-03,2025-07-09,4,6325.74,757.74,10,Card,Delivered,5.0
103090,1199,597,2026-06-12,2026-06-15,5,21109.81,5529.81,5,Net Banking,Delivered,5.0
103091,1970,559,2025-11-08,2025-11-11,5,7467.89,507.89,15,Net Banking,Delivered,5.0
103092,1184,525,2024-08-09,2024-08-13,4,9531.25,395.25,10,UPI,Delivered,4.0
103093,1685,576,2025-11-09,2025-11-16,4,20324.25,2544.25,15,Cash,Delivered,5.0
103094,1314,583,2025-09-15,2025-09-18,2,10496.19,2348.19,5,Net Banking,Delivered,5.0
103095,1461,592,2025-09-16,2025-09-21,2,1596.98,-119.02,30,UPI,Delivered,4.0
103096,1960,555,2026-01-16,2026-01-20,5,14562.55,437.55,30,UPI,Delivered,5.0
103097,1610,511,2026-02-20,2026-02-26,3,16809.66,4413.66,10,Card,Delivered,4.0
103098,1967,566,2025-09-02,2025-09-04,5,9809.33,989.33,10,Net Banking,Delivered,4.0
103099,1959,598,2024-02-22,2024-02-26,2,10103.04,1493.04,10,Card,Delivered,5.0
103100,1886,592,2024-07-19,2024-07-24,1,798.49,-59.51,30,Card,Delivered,4.0
103101,1211,563,2024-05-25,2024-06-01,5,5918.22,1778.22,10,UPI,Delivered,5.0
103102,1876,531,2025-10-05,2025-10-11,1,5091.43,1098.43,5,UPI,Delivered,4.0
103103,1542,511,2024-12-09,2024-12-14,3,18677.4,6281.4,0,Card,Delivered,5.0
103104,1590,554,2025-10-13,2025-10-14,3,1296.11,165.11,10,Card,Delivered,4.0
103105,1773,563,2024-11-15,2024-11-17,3,3748.21,1264.21,5,Card,Delivered,4.0
103106,1390,600,2024-09-28,2024-10-05,2,2214.58,718.58,5,Net Banking,Delivered,5.0
103107,1743,523,2024-12-04,2024-12-06,1,2184.23,-412.77,30,UPI,Delivered,4.0
103108,1053,518,2025-11-03,2025-11-06,5,29395.55,8635.55,0,UPI,Delivered,5.0
103109,1331,557,2024-07-08,2024-07-12,3,2156.62,578.62,5,UPI,Delivered,5.0
103110,1236,594,2024-07-06,2024-07-13,3,18674.25,6311.25,0,Card,Delivered,5.0
103111,1869,574,2025-06-25,2025-06-27,5,6565.3,650.3,30,UPI,Delivered,4.0
103112,1275,524,2024-03-23,2024-03-26,4,22412.92,6912.92,0,Card,Delivered,5.0
103113,1693,516,2025-08-21,2025-08-23,3,20759.7,6479.7,0,Cash,Delivered,5.0
103114,1335,592,2024-12-18,2024-12-25,3,3079.89,505.89,10,Card,Delivered,4.0
103115,1404,536,2024-02-02,2024-02-09,4,6263.16,1023.16,5,UPI,Delivered,5.0
103116,1510,523,2025-04-11,2025-04-13,2,5304.56,110.56,15,Net Banking,Delivered,4.0
103117,1218,555,2026-05-16,2026-05-17,3,10609.86,2134.86,15,Card,Delivered,5.0
103118,1921,509,2026-06-09,2026-06-15,2,1537.14,221.14,15,Net Banking,Delivered,4.0
103119,1568,533,2024-01-30,2024-02-04,3,14041.03,1078.03,20,Card,Delivered,5.0
103120,1752,585,2025-02-05,2025-02-07,1,2620.54,286.54,20,Card,Delivered,4.0
103121,1752,565,2024-03-26,2024-03-31,4,1203.73,343.73,5,Cash,Delivered,5.0
103122,1028,506,2025-09-04,2025-09-07,1,3498.23,481.23,15,UPI,Delivered,5.0
103123,1520,531,2024-02-03,2024-02-09,3,11254.74,-724.26,30,UPI,Delivered,5.0
103124,1648,563,2026-04-20,2026-04-22,4,4471.54,1159.54,15,Cash,Delivered,5.0
103125,1694,565,2026-02-17,2026-02-19,3,902.79,257.79,5,Card,Delivered,5.0
103126,1306,524,2024-02-09,2024-02-12,5,25214.54,5839.54,10,UPI,Delivered,4.0
103127,1564,549,2024-06-04,2024-06-05,2,7544.0,1398.0,10,UPI,Delivered,4.0
103128,1944,532,2024-02-17,2024-02-24,2,8450.29,1158.29,20,UPI,Delivered,5.0
103129,1338,559,2024-09-18,2024-09-20,4,6325.74,757.74,10,Card,Delivered,5.0
103130,1589,578,2025-09-12,2025-09-17,1,3761.47,1344.47,0,UPI,Delivered,4.0
103131,1001,569,2024-10-19,2024-10-25,3,16849.71,5467.71,5,Card,Delivered,5.0
103132,1954,518,2025-10-24,2025-10-27,2,9994.49,1690.49,15,Cash,Delivered,4.0
103133,1950,553,2024-03-27,2024-03-28,2,4419.09,-652.91,30,Card,Cancelled,
103134,1058,547,2024-05-01,2024-05-07,1,3022.31,839.31,10,Card,Delivered,4.0
103135,1508,521,2025-11-20,2025-11-24,5,22364.28,4329.28,5,UPI,Delivered,5.0
103136,1788,506,2024-03-06,2024-03-10,2,7819.56,1785.56,5,UPI,Delivered,5.0
103137,1655,545,2025-09-21,2025-09-22,1,2984.92,187.92,30,Card,Delivered,4.0
103138,1485,505,2024-06-09,2024-06-10,5,21364.4,424.4,20,UPI,Delivered,5.0
103139,1586,549,2024-11-25,2024-11-29,2,5867.55,-278.45,30,UPI,Delivered,5.0
103140,1330,510,2024-01-28,2024-01-31,2,2780.34,78.34,20,UPI,Delivered,5.0
103141,1036,541,2025-10-20,2025-10-23,3,14707.63,2467.63,20,UPI,Delivered,5.0
103142,1122,573,2026-06-03,2026-06-05,1,162.69,19.69,10,Net Banking,Delivered,4.0
103143,1083,568,2024-06-30,2024-07-01,2,6077.53,-974.47,30,UPI,Delivered,5.0
103144,1286,556,2025-05-21,2025-05-26,5,19970.35,5060.35,0,UPI,Delivered,5.0
103145,1827,536,2024-12-20,2024-12-21,2,2637.12,17.12,20,Net Banking,Delivered,4.0
103146,1419,546,2024-02-18,2024-02-20,1,2061.12,176.12,10,Net Banking,Delivered,5.0
103147,1571,586,2024-10-06,2024-10-10,4,16461.9,-2638.1,30,Card,Delivered,5.0
103148,1510,554,2026-01-10,2026-01-12,2,816.07,62.07,15,UPI,Delivered,4.0
103149,1708,529,2024-09-06,2024-09-13,5,2197.23,-247.77,30,UPI,Delivered,4.0
103150,1977,503,2026-02-07,2026-02-10,1,7456.9,2519.9,5,UPI,Delivered,4.0
103151,1215,546,2024-11-13,2024-11-15,2,4580.26,810.26,0,Card,Delivered,5.0
103152,1489,555,2025-01-05,2025-01-12,2,7905.39,2255.39,5,UPI,Delivered,5.0
103153,1822,596,2026-01-18,2026-01-19,4,16274.56,266.56,20,UPI,Delivered,5.0
103154,1496,556,2025-03-01,2025-03-08,1,3794.37,812.37,5,Card,Delivered,5.0
103155,1759,531,2025-10-26,2025-11-01,4,20365.72,4393.72,5,Card,Delivered,5.0
103156,1455,572,2025-06-06,2025-06-11,3,1431.72,-311.28,30,UPI,Delivered,5.0
103157,1134,569,2024-01-24,2024-01-27,2,11824.36,4236.36,0,Net Banking,Delivered,5.0
103158,1806,543,2025-04-30,2025-05-01,4,9761.4,1629.4,0,UPI,Delivered,4.0
103159,1149,546,2026-03-24,2026-03-25,5,9160.52,-264.48,20,Card,Delivered,4.0
103160,1316,551,2025-06-25,2025-06-28,1,4781.32,1709.32,0,UPI,Delivered,5.0
103161,1604,578,2024-09-28,2024-10-05,3,10155.97,2904.97,10,Card,Delivered,4.0
103162,1071,503,2024-05-25,2024-05-30,4,28257.73,8509.73,10,Card,Delivered,5.0
103163,1924,559,2025-04-09,2025-04-13,4,7028.6,1460.6,0,Card,Delivered,5.0
103164,1217,502,2024-04-29,2024-05-05,5,25345.76,3440.76,20,UPI,Delivered,4.0
103165,1509,548,2025-08-21,2025-08-24,4,15027.68,4259.68,0,Net Banking,Delivered,5.0
103166,1472,570,2026-03-05,2026-03-09,5,22649.8,2944.8,5,Card,Delivered,4.0
103167,1282,576,2025-04-14,2025-04-15,2,9564.35,674.35,20,Card,Delivered,5.0
103168,1041,555,2026-04-22,2026-04-23,2,5825.02,175.02,30,Cash,Delivered,5.0
103169,1315,556,2026-02-18,2026-02-21,4,15976.28,4048.28,0,Net Banking,Delivered,5.0
103170,1625,529,2024-06-29,2024-07-03,4,2385.56,429.56,5,Cash,Delivered,4.0
103171,1985,548,2024-04-23,2024-04-24,4,12773.53,2005.53,15,UPI,Delivered,5.0
103172,1020,590,2025-11-18,2025-11-19,3,12403.97,4120.97,5,Card,Delivered,4.0
103173,1109,537,2025-06-28,2025-07-04,4,10277.94,3209.94,5,Card,Delivered,5.0
103174,1403,550,2026-05-11,2026-05-14,4,2876.62,688.62,10,UPI,Delivered,5.0
